geoid,FIPS,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count,pct_lowaccess,pct_lowaccess_li,pct_lowaccess_kids
1400000U,06037218110,6037218110,2015,3453,0,0,0,0,0,0,0
1400000U,06037218120,6037218120,2015,4530,0,0,0,0,0,0,0
1400000U,06037218210,6037218210,2015,4457,0,0,0,0,0,0,0
1400000U,06037218220,6037218220,2015,4358,0,0,0,0,0,0,0
1400000U,06037218300,6037218300,2015,5520,0,0,0,0,0,0,0
1400000U,06037218400,6037218400,2015,4714,0,0,0,0,0,0,0
1400000U,06037218500,6037218500,2015,2868,0,0,0,0,0,0,0
1400000U,06037218600,6037218600,2015,3142,0,0,0,0,0,0,0
1400000U,06037218701,6037218701,2015,2430,0,0,0,0,0,0,0
1400000U,06037218702,6037218702,2015,2176,0,0,0,0,0,0,0
1400000U,06037218800,6037218800,2015,2658,0,0,0,0,0,0,0
1400000U,06037218900,6037218900,2015,5464,0,0,0,0,0,0,0
1400000U,06037219010,6037219010,2015,2814,0,0,0,0,0,0,0
1400000U,06037219020,6037219020,2015,4798,0,0,0,0,0,0,0
1400000U,06037219300,6037219300,2015,3700,0,0,0,0,0,0,0
1400000U,06037219500,6037219500,2015,1737,0,0,0,0,0,0,0
1400000U,06037219700,6037219700,2015,4306,0,0,0,0,0,0,0
1400000U,06037219800,6037219800,2015,3310,0,0,0,0,0,0,0
1400000U,06037219901,6037219901,2015,5234,0,0,0,0,0,0,0
1400000U,06037219902,6037219902,2015,4113,0,0,0,0,0,0,0
1400000U,06037220000,6037220000,2015,5345,0,0,0,0,0,0,0
1400000U,06037220100,6037220100,2015,2334,0,0,0,0,0,0,0
1400000U,06037221110,6037221110,2015,3565,0,0,0,0,0,0,0
1400000U,06037221120,6037221120,2015,3373,0,0,0,0,0,0,0
1400000U,06037221210,6037221210,2015,3300,0,0,0,0,0,0,0
1400000U,06037221220,6037221220,2015,3378,0,0,0,0,0,0,0
1400000U,06037221302,6037221302,2015,4403,0,0,0,0,0,0,0
1400000U,06037221303,6037221303,2015,2551,0,0,0,0,0,0,0
1400000U,06037221304,6037221304,2015,3319,0,0,0,0,0,0,0
1400000U,06037221401,6037221401,2015,3359,0,0,0,0,0,0,0
1400000U,06037221402,6037221402,2015,2715,0,0,0,0,0,0,0
1400000U,06037221500,6037221500,2015,3507,0,0,0,0,0,0,0
1400000U,06037221601,6037221601,2015,3403,0,0,0,0,0,0,0
1400000U,06037221602,6037221602,2015,2816,0,0,0,0,0,0,0
1400000U,06037221710,6037221710,2015,2621,0,0,0,0,0,0,0
1400000U,06037221810,6037221810,2015,2773,0,0,0,0,0,0,0
1400000U,06037221820,6037221820,2015,3095,0,0,0,0,0,0,0
1400000U,06037221900,6037221900,2015,3664,0,0,0,0,0,0,0
1400000U,06037222001,6037222001,2015,3237,0,0,0,0,0,0,0
1400000U,06037222002,6037222002,2015,4655,0,0,0,0,0,0,0
1400000U,06037222100,6037222100,2015,3877,0,0,0,0,0,0,0
1400000U,06037222200,6037222200,2015,3965,0,0,0,0,0,0,0
1400000U,06037222500,6037222500,2015,4963,0,0,0,0,0,0,0
1400000U,06037222600,6037222600,2015,5631,0,0,0,0,0,0,0
1400000U,06037222700,6037222700,2015,3782,0,0,0,0,0,0,0
1400000U,06037224010,6037224010,2015,2433,0,0,0,0,0,0,0
1400000U,06037224020,6037224020,2015,2789,0,0,0,0,0,0,0
1400000U,06037224200,6037224200,2015,2392,0,0,0,0,0,0,0
1400000U,06037224310,6037224310,2015,2025,0,0,0,0,0,0,0
1400000U,06037224320,6037224320,2015,3224,0,0,0,0,0,0,0
1400000U,06037224410,6037224410,2015,3137,0,0,0,0,0,0,0
1400000U,06037224420,6037224420,2015,2369,0,0,0,0,0,0,0
1400000U,06037224600,6037224600,2015,3425,0,0,0,0,0,0,0
1400000U,06037224701,6037224701,2015,1799,0,0,0,0,0,0,0
1400000U,06037224702,6037224702,2015,3021,0,0,0,0,0,0,0
1400000U,06037226001,6037226001,2015,2067,0,0,0,0,0,0,0
1400000U,06037226002,6037226002,2015,1604,0,0,0,0,0,0,0
1400000U,06037226410,6037226410,2015,3491,0,0,0,0,0,0,0
1400000U,06037226420,6037226420,2015,4906,0,0,0,0,0,0,0
1400000U,06037226701,6037226701,2015,2965,0,0,0,0,0,0,0
1400000U,06037226702,6037226702,2015,3205,0,0,0,0,0,0,0
1400000U,06037227010,6037227010,2015,4662,0,0,0,0,0,0,0
1400000U,06037227020,6037227020,2015,3599,0,0,0,0,0,0,0
1400000U,06037228100,6037228100,2015,4916,0,0,0,0,0,0,0
1400000U,06037228210,6037228210,2015,3806,0,0,0,0,0,0,0
1400000U,06037228220,6037228220,2015,4389,0,0,0,0,0,0,0
1400000U,06037228310,6037228310,2015,4449,0,0,0,0,0,0,0
1400000U,06037228320,6037228320,2015,3219,0,0,0,0,0,0,0
1400000U,06037228410,6037228410,2015,3320,0,0,0,0,0,0,0
1400000U,06037228420,6037228420,2015,3150,0,0,0,0,0,0,0
1400000U,06037228500,6037228500,2015,5220,0,0,0,0,0,0,0
1400000U,06037228600,6037228600,2015,5049,0,0,0,0,0,0,0
1400000U,06037228710,6037228710,2015,4235,0,0,0,0,0,0,0
1400000U,06037228720,6037228720,2015,4492,0,0,0,0,0,0,0
1400000U,06037228800,6037228800,2015,5575,0,0,0,0,0,0,0
1400000U,06037228900,6037228900,2015,3216,0,0,0,0,0,0,0
1400000U,06037229100,6037229100,2015,4557,0,0,0,0,0,0,0
1400000U,06037229200,6037229200,2015,4394,0,0,0,0,0,0,0
1400000U,06037229300,6037229300,2015,5498,0,0,0,0,0,0,0
1400000U,06037229410,6037229410,2015,3343,0,0,0,0,0,0,0
1400000U,06037229420,6037229420,2015,4729,0,0,0,0,0,0,0
1400000U,06037231100,6037231100,2015,3350,0,0,0,0,0,0,0
1400000U,06037231210,6037231210,2015,3688,0,0,0,0,0,0,0
1400000U,06037231220,6037231220,2015,3824,0,0,0,0,0,0,0
1400000U,06037231301,6037231301,2015,1903,0,0,0,0,0,0,0
1400000U,06037231302,6037231302,2015,3445,0,0,0,0,0,0,0
1400000U,06037231400,6037231400,2015,4688,0,0,0,0,0,0,0
1400000U,06037231500,6037231500,2015,4752,1018,542,241,138,0.214225589,0.114057239,0.050715488
1400000U,06037231601,6037231601,2015,2379,0,0,0,0,0,0,0
1400000U,06037231602,6037231602,2015,2346,0,0,0,0,0,0,0
1400000U,06037231603,6037231603,2015,2385,0,0,0,0,0,0,0
1400000U,06037231710,6037231710,2015,4358,0,0,0,0,0,0,0
1400000U,06037231720,6037231720,2015,4966,0,0,0,0,0,0,0
1400000U,06037231800,6037231800,2015,5303,0,0,0,0,0,0,0
1400000U,06037231901,6037231901,2015,2568,0,0,0,0,0,0,0
1400000U,06037231902,6037231902,2015,3400,0,0,0,0,0,0,0
1400000U,06037232110,6037232110,2015,3191,0,0,0,0,0,0,0
1400000U,06037232120,6037232120,2015,5263,0,0,0,0,0,0,0
1400000U,06037232200,6037232200,2015,3119,0,0,0,0,0,0,0
1400000U,06037232300,6037232300,2015,3926,0,0,0,0,0,0,0
1400000U,06037232401,6037232401,2015,3561,0,0,0,0,0,0,0
1400000U,06037232402,6037232402,2015,3396,0,0,0,0,0,0,0
1400000U,06037232500,6037232500,2015,4619,0,0,0,0,0,0,0
1400000U,06037232601,6037232601,2015,2086,0,0,0,0,0,0,0
1400000U,06037232602,6037232602,2015,4202,0,0,0,0,0,0,0
1400000U,06037232701,6037232701,2015,2237,0,0,0,0,0,0,0
1400000U,06037232702,6037232702,2015,3658,0,0,0,0,0,0,0
1400000U,06037232800,6037232800,2015,3823,0,0,0,0,0,0,0
1400000U,06037234001,6037234001,2015,2909,152,93,38,16,0.052251633,0.031969749,0.013062908
1400000U,06037234002,6037234002,2015,2426,127,78,31,14,0.052349547,0.03215169,0.012778236
1400000U,06037234200,6037234200,2015,2376,0,0,0,0,0,0,0
1400000U,06037234301,6037234301,2015,2373,0,0,0,0,0,0,0
1400000U,06037234302,6037234302,2015,1725,0,0,0,0,0,0,0
1400000U,06037234501,6037234501,2015,2728,0,0,0,0,0,0,0
1400000U,06037234502,6037234502,2015,2698,0,0,0,0,0,0,0
1400000U,06037234600,6037234600,2015,5024,0,0,0,0,0,0,0
1400000U,06037234700,6037234700,2015,3888,0,0,0,0,0,0,0
1400000U,06037234800,6037234800,2015,3426,0,0,0,0,0,0,0
1400000U,06037234901,6037234901,2015,2999,0,0,0,0,0,0,0
1400000U,06037234902,6037234902,2015,4005,28,18,9,2,0.006991261,0.004494382,0.002247191
1400000U,06037235100,6037235100,2015,4520,118,36,28,8,0.026106195,0.007964602,0.00619469
1400000U,06037235201,6037235201,2015,2781,1147,473,259,170,0.412441568,0.170082704,0.093131967
1400000U,06037235202,6037235202,2015,4557,2972,1775,752,365,0.652183454,0.389510643,0.165020847
1400000U,06037236001,6037236001,2015,2253,67,3,12,19,0.029738127,0.001331558,0.005326232
1400000U,06037236101,6037236101,2015,2946,0,0,0,0,0,0,0
1400000U,06037236102,6037236102,2015,2319,0,0,0,0,0,0,0
1400000U,06037236203,6037236203,2015,3417,0,0,0,0,0,0,0
1400000U,06037236204,6037236204,2015,3203,0,0,0,0,0,0,0
1400000U,06037236205,6037236205,2015,2339,0,0,0,0,0,0,0
1400000U,06037236206,6037236206,2015,3852,0,0,0,0,0,0,0
1400000U,06037236400,6037236400,2015,4113,1230,301,195,220,0.299051787,0.073182592,0.047410649
1400000U,06037237101,6037237101,2015,3705,0,0,0,0,0,0,0
1400000U,06037237102,6037237102,2015,3254,0,0,0,0,0,0,0
1400000U,06037237201,6037237201,2015,3506,0,0,0,0,0,0,0
1400000U,06037237202,6037237202,2015,4388,0,0,0,0,0,0,0
1400000U,06037237300,6037237300,2015,5262,0,0,0,0,0,0,0
1400000U,06037237401,6037237401,2015,3616,0,0,0,0,0,0,0
1400000U,06037237402,6037237402,2015,3526,0,0,0,0,0,0,0
1400000U,06037237500,6037237500,2015,2675,0,0,0,0,0,0,0
1400000U,06037237600,6037237600,2015,4259,0,0,0,0,0,0,0
1400000U,06037237710,6037237710,2015,3887,0,0,0,0,0,0,0
1400000U,06037237720,6037237720,2015,3153,0,0,0,0,0,0,0
1400000U,06037237800,6037237800,2015,4371,0,0,0,0,0,0,0
1400000U,06037237900,6037237900,2015,3621,0,0,0,0,0,0,0
1400000U,06037238000,6037238000,2015,5864,0,0,0,0,0,0,0
1400000U,06037238100,6037238100,2015,4626,0,0,0,0,0,0,0
1400000U,06037238200,6037238200,2015,5267,0,0,0,0,0,0,0
1400000U,06037238310,6037238310,2015,4821,0,0,0,0,0,0,0
1400000U,06037238320,6037238320,2015,3787,0,0,0,0,0,0,0
1400000U,06037238400,6037238400,2015,4497,0,0,0,0,0,0,0
1400000U,06037239201,6037239201,2015,3562,0,0,0,0,0,0,0
1400000U,06037239202,6037239202,2015,4724,0,0,0,0,0,0,0
1400000U,06037239310,6037239310,2015,3996,0,0,0,0,0,0,0
1400000U,06037239320,6037239320,2015,3444,0,0,0,0,0,0,0
1400000U,06037239330,6037239330,2015,2879,0,0,0,0,0,0,0
1400000U,06037239501,6037239501,2015,3454,0,0,0,0,0,0,0
1400000U,06037239502,6037239502,2015,3372,0,0,0,0,0,0,0
1400000U,06037239601,6037239601,2015,3755,0,0,0,0,0,0,0
1400000U,06037239602,6037239602,2015,3313,0,0,0,0,0,0,0
1400000U,06037239701,6037239701,2015,4261,0,0,0,0,0,0,0
1400000U,06037239702,6037239702,2015,3927,0,0,0,0,0,0,0
1400000U,06037239801,6037239801,2015,3412,0,0,0,0,0,0,0
1400000U,06037239802,6037239802,2015,4902,0,0,0,0,0,0,0
1400000U,06037240010,6037240010,2015,3673,0,0,0,0,0,0,0
1400000U,06037240020,6037240020,2015,5055,0,0,0,0,0,0,0
1400000U,06037240200,6037240200,2015,5252,0,0,0,0,0,0,0
1400000U,06037240301,6037240301,2015,3280,0,0,0,0,0,0,0
1400000U,06037240302,6037240302,2015,2411,0,0,0,0,0,0,0
1400000U,06037240401,6037240401,2015,5379,0,0,0,0,0,0,0
1400000U,06037240402,6037240402,2015,3854,0,0,0,0,0,0,0
1400000U,06037240500,6037240500,2015,5655,0,0,0,0,0,0,0
1400000U,06037240600,6037240600,2015,4932,0,0,0,0,0,0,0
1400000U,06037240700,6037240700,2015,6161,0,0,0,0,0,0,0
1400000U,06037240800,6037240800,2015,4377,0,0,0,0,0,0,0
1400000U,06037240901,6037240901,2015,1844,0,0,0,0,0,0,0
1400000U,06037240902,6037240902,2015,3776,0,0,0,0,0,0,0
1400000U,06037241001,6037241001,2015,4281,0,0,0,0,0,0,0
1400000U,06037241002,6037241002,2015,3606,0,0,0,0,0,0,0
1400000U,06037241110,6037241110,2015,3074,0,0,0,0,0,0,0
1400000U,06037241120,6037241120,2015,4564,0,0,0,0,0,0,0
1400000U,06037241201,6037241201,2015,2898,0,0,0,0,0,0,0
1400000U,06037241202,6037241202,2015,4942,0,0,0,0,0,0,0
1400000U,06037241300,6037241300,2015,2313,0,0,0,0,0,0,0
1400000U,06037241400,6037241400,2015,3284,0,0,0,0,0,0,0
1400000U,06037242000,6037242000,2015,3938,0,0,0,0,0,0,0
1400000U,06037242100,6037242100,2015,3387,0,0,0,0,0,0,0
1400000U,06037242201,6037242201,2015,3301,0,0,0,0,0,0,0
1400000U,06037242202,6037242202,2015,3253,0,0,0,0,0,0,0
1400000U,06037242300,6037242300,2015,4586,0,0,0,0,0,0,0
1400000U,06037242600,6037242600,2015,4409,0,0,0,0,0,0,0
1400000U,06037242700,6037242700,2015,5273,0,0,0,0,0,0,0
1400000U,06037243001,6037243001,2015,3264,0,0,0,0,0,0,0
1400000U,06037243002,6037243002,2015,3690,0,0,0,0,0,0,0
1400000U,06037243100,6037243100,2015,5165,0,0,0,0,0,0,0
1400000U,06037261102,6037261102,2015,4362,3517,631,710,764,0.806281522,0.144658414,0.162769372
1400000U,06037261103,6037261103,2015,1088,1088,103,217,204,1,0.094669118,0.199448529
1400000U,06037261104,6037261104,2015,2405,2404,228,480,451,0.9995842,0.094802495,0.1995842
1400000U,06037261200,6037261200,2015,4337,1961,267,358,402,0.452155868,0.061563293,0.082545538
1400000U,06037262100,6037262100,2015,3586,3157,201,668,724,0.880368098,0.056051311,0.186279978
1400000U,06037262200,6037262200,2015,4675,4405,290,873,916,0.942245989,0.062032086,0.186737968
1400000U,06037262301,6037262301,2015,2742,2742,277,403,747,1,0.101021152,0.146973012
1400000U,06037262302,6037262302,2015,2818,1551,76,344,325,0.550390348,0.026969482,0.122072392
1400000U,06037262303,6037262303,2015,3290,1711,126,393,436,0.52006079,0.038297872,0.119452888
1400000U,06037262400,6037262400,2015,3233,3008,116,674,728,0.930405196,0.035879988,0.208475101
1400000U,06037262501,6037262501,2015,3662,0,0,0,0,0,0,0
1400000U,06037262601,6037262601,2015,3577,3577,315,860,624,1,0.088062622,0.240424937
1400000U,06037262604,6037262604,2015,6086,1533,163,328,401,0.251889583,0.02678278,0.053894183
1400000U,06037262704,6037262704,2015,3567,0,0,0,0,0,0,0
1400000U,06037262706,6037262706,2015,3563,1,0,0,0,0.000280662,0,0
1400000U,06037262802,6037262802,2015,3757,635,48,163,134,0.169017833,0.012776151,0.04338568
1400000U,06037264000,6037264000,2015,3358,8,1,2,2,0.00238237,0.000297796,0.000595593
1400000U,06037264102,6037264102,2015,2873,0,0,0,0,0,0,0
1400000U,06037264103,6037264103,2015,2319,0,0,0,0,0,0,0
1400000U,06037264303,6037264303,2015,2394,0,0,0,0,0,0,0
1400000U,06037264304,6037264304,2015,2252,0,0,0,0,0,0,0
1400000U,06037264305,6037264305,2015,4525,0,0,0,0,0,0,0
1400000U,06037264306,6037264306,2015,1199,0,0,0,0,0,0,0
1400000U,06037265100,6037265100,2015,2489,391,38,100,93,0.157091201,0.015267176,0.040176778
1400000U,06037265201,6037265201,2015,2608,0,0,0,0,0,0,0
1400000U,06037265203,6037265203,2015,1946,0,0,0,0,0,0,0
1400000U,06037265204,6037265204,2015,1665,0,0,0,0,0,0,0
1400000U,06037265301,6037265301,2015,9344,0,0,0,0,0,0,0
1400000U,06037265303,6037265303,2015,4523,0,0,0,0,0,0,0
1400000U,06037265304,6037265304,2015,3570,0,0,0,0,0,0,0
1400000U,06037265306,6037265306,2015,1225,0,0,0,0,0,0,0
1400000U,06037265307,6037265307,2015,2857,0,0,0,0,0,0,0
1400000U,06037265410,6037265410,2015,1619,20,4,4,4,0.012353305,0.002470661,0.002470661
1400000U,06037265420,6037265420,2015,1811,129,12,32,22,0.071231364,0.006626173,0.017669796
1400000U,06037265521,6037265521,2015,1446,0,0,0,0,0,0,0
1400000U,06037265522,6037265522,2015,2788,0,0,0,0,0,0,0
1400000U,06037265523,6037265523,2015,2011,0,0,0,0,0,0,0
1400000U,06037265524,6037265524,2015,2548,0,0,0,0,0,0,0
1400000U,06037265601,6037265601,2015,2890,0,0,0,0,0,0,0
1400000U,06037265602,6037265602,2015,3042,0,0,0,0,0,0,0
1400000U,06037265701,6037265701,2015,3283,0,0,0,0,0,0,0
1400000U,06037265702,6037265702,2015,1437,0,0,0,0,0,0,0
1400000U,06037267101,6037267101,2015,2671,0,0,0,0,0,0,0
1400000U,06037267102,6037267102,2015,3416,0,0,0,0,0,0,0
1400000U,06037267201,6037267201,2015,3020,0,0,0,0,0,0,0
1400000U,06037267202,6037267202,2015,2899,0,0,0,0,0,0,0
1400000U,06037267300,6037267300,2015,3680,0,0,0,0,0,0,0
1400000U,06037267403,6037267403,2015,2872,0,0,0,0,0,0,0
1400000U,06037267404,6037267404,2015,2806,0,0,0,0,0,0,0
1400000U,06037267405,6037267405,2015,2282,0,0,0,0,0,0,0
1400000U,06037267406,6037267406,2015,2298,0,0,0,0,0,0,0
1400000U,06037267502,6037267502,2015,3243,0,0,0,0,0,0,0
1400000U,06037267503,6037267503,2015,2341,0,0,0,0,0,0,0
1400000U,06037267504,6037267504,2015,3038,0,0,0,0,0,0,0
1400000U,06037267600,6037267600,2015,2549,0,0,0,0,0,0,0
1400000U,06037267700,6037267700,2015,2990,0,0,0,0,0,0,0
1400000U,06037267800,6037267800,2015,2917,0,0,0,0,0,0,0
1400000U,06037267901,6037267901,2015,2428,0,0,0,0,0,0,0
1400000U,06037267902,6037267902,2015,3375,0,0,0,0,0,0,0
1400000U,06037269000,6037269000,2015,5170,0,0,0,0,0,0,0
1400000U,06037269100,6037269100,2015,4359,0,0,0,0,0,0,0
1400000U,06037269300,6037269300,2015,3885,0,0,0,0,0,0,0
1400000U,06037269500,6037269500,2015,4003,0,0,0,0,0,0,0
1400000U,06037269601,6037269601,2015,3413,0,0,0,0,0,0,0
1400000U,06037269602,6037269602,2015,3252,0,0,0,0,0,0,0
1400000U,06037269700,6037269700,2015,4085,0,0,0,0,0,0,0
1400000U,06037269800,6037269800,2015,3458,0,0,0,0,0,0,0
1400000U,06037269903,6037269903,2015,3650,0,0,0,0,0,0,0
1400000U,06037269905,6037269905,2015,2423,0,0,0,0,0,0,0
1400000U,06037269906,6037269906,2015,2878,0,0,0,0,0,0,0
1400000U,06037269907,6037269907,2015,2761,0,0,0,0,0,0,0
1400000U,06037269908,6037269908,2015,1937,0,0,0,0,0,0,0
1400000U,06037269909,6037269909,2015,1965,0,0,0,0,0,0,0
1400000U,06037270101,6037270101,2015,2894,0,0,0,0,0,0,0
1400000U,06037270102,6037270102,2015,1518,0,0,0,0,0,0,0
1400000U,06037270200,6037270200,2015,3761,0,0,0,0,0,0,0
1400000U,06037270300,6037270300,2015,2364,0,0,0,0,0,0,0
1400000U,06037271100,6037271100,2015,2449,0,0,0,0,0,0,0
1400000U,06037271200,6037271200,2015,2525,0,0,0,0,0,0,0
1400000U,06037271300,6037271300,2015,4506,0,0,0,0,0,0,0
1400000U,06037271400,6037271400,2015,3391,0,0,0,0,0,0,0
1400000U,06037271500,6037271500,2015,2937,0,0,0,0,0,0,0
1400000U,06037271600,6037271600,2015,4475,0,0,0,0,0,0,0
1400000U,06037271702,6037271702,2015,4123,0,0,0,0,0,0,0
1400000U,06037271703,6037271703,2015,2660,0,0,0,0,0,0,0
1400000U,06037271704,6037271704,2015,3190,0,0,0,0,0,0,0
1400000U,06037271801,6037271801,2015,3614,0,0,0,0,0,0,0
1400000U,06037271803,6037271803,2015,2340,0,0,0,0,0,0,0
1400000U,06037271804,6037271804,2015,3571,0,0,0,0,0,0,0
1400000U,06037271901,6037271901,2015,3123,0,0,0,0,0,0,0
1400000U,06037271902,6037271902,2015,3877,0,0,0,0,0,0,0
1400000U,06037272100,6037272100,2015,4354,0,0,0,0,0,0,0
1400000U,06037272201,6037272201,2015,2411,0,0,0,0,0,0,0
1400000U,06037272202,6037272202,2015,3378,0,0,0,0,0,0,0
1400000U,06037272301,6037272301,2015,2941,0,0,0,0,0,0,0
1400000U,06037272302,6037272302,2015,4074,0,0,0,0,0,0,0
1400000U,06037273100,6037273100,2015,2196,0,0,0,0,0,0,0
1400000U,06037273200,6037273200,2015,3711,0,0,0,0,0,0,0
1400000U,06037273300,6037273300,2015,3695,0,0,0,0,0,0,0
1400000U,06037273403,6037273403,2015,2056,0,0,0,0,0,0,0
1400000U,06037273404,6037273404,2015,1116,0,0,0,0,0,0,0
1400000U,06037273502,6037273502,2015,2884,0,0,0,0,0,0,0
1400000U,06037273600,6037273600,2015,2413,0,0,0,0,0,0,0
1400000U,06037273700,6037273700,2015,2801,0,0,0,0,0,0,0
1400000U,06037273800,6037273800,2015,3107,0,0,0,0,0,0,0
1400000U,06037273902,6037273902,2015,4227,0,0,0,0,0,0,0
1400000U,06037274100,6037274100,2015,4418,0,0,0,0,0,0,0
1400000U,06037274202,6037274202,2015,4328,305,38,32,69,0.070471349,0.008780037,0.007393715
1400000U,06037275101,6037275101,2015,1158,0,0,0,0,0,0,0
1400000U,06037275102,6037275102,2015,4245,0,0,0,0,0,0,0
1400000U,06037275200,6037275200,2015,3887,0,0,0,0,0,0,0
1400000U,06037275311,6037275311,2015,4993,0,0,0,0,0,0,0
1400000U,06037275312,6037275312,2015,2181,0,0,0,0,0,0,0
1400000U,06037275313,6037275313,2015,2594,0,0,0,0,0,0,0
1400000U,06037275400,6037275400,2015,3349,0,0,0,0,0,0,0
1400000U,06037275500,6037275500,2015,5207,0,0,0,0,0,0,0
1400000U,06037275603,6037275603,2015,2700,0,0,0,0,0,0,0
1400000U,06037275604,6037275604,2015,3867,0,0,0,0,0,0,0
1400000U,06037275605,6037275605,2015,2602,0,0,0,0,0,0,0
1400000U,06037276000,6037276000,2015,5396,0,0,0,0,0,0,0
1400000U,06037276101,6037276101,2015,1858,0,0,0,0,0,0,0
1400000U,06037276102,6037276102,2015,3734,0,0,0,0,0,0,0
1400000U,06037276400,6037276400,2015,4009,0,0,0,0,0,0,0
1400000U,06037276500,6037276500,2015,5063,0,0,0,0,0,0,0
1400000U,06037276601,6037276601,2015,3838,762,190,93,130,0.198540907,0.04950495,0.024231371
1400000U,06037276605,6037276605,2015,2747,1152,260,74,108,0.419366582,0.094648708,0.026938478
1400000U,06037276606,6037276606,2015,2505,1051,237,67,99,0.419560878,0.094610778,0.026746507
1400000U,06037276607,6037276607,2015,2271,0,0,0,0,0,0,0
1400000U,06037276608,6037276608,2015,1711,0,0,0,0,0,0,0
1400000U,06037277000,6037277000,2015,5395,0,0,0,0,0,0,0
1400000U,06037277100,6037277100,2015,2998,330,30,76,39,0.110073382,0.010006671,0.025350233
1400000U,06037277200,6037277200,2015,2490,36,17,13,2,0.014457831,0.006827309,0.005220884
1400000U,06037277400,6037277400,2015,1533,395,156,101,22,0.25766471,0.101761252,0.065883888
1400000U,06037278001,6037278001,2015,2458,0,0,0,0,0,0,0
1400000U,06037278102,6037278102,2015,3158,2908,405,329,432,0.920835972,0.128245725,0.104179861
1400000U,06037291110,6037291110,2015,3510,0,0,0,0,0,0,0
1400000U,06037291120,6037291120,2015,2210,0,0,0,0,0,0,0
1400000U,06037291130,6037291130,2015,3582,0,0,0,0,0,0,0
1400000U,06037291210,6037291210,2015,4967,0,0,0,0,0,0,0
1400000U,06037291220,6037291220,2015,3353,0,0,0,0,0,0,0
1400000U,06037291300,6037291300,2015,2597,0,0,0,0,0,0,0
1400000U,06037292001,6037292001,2015,5770,0,0,0,0,0,0,0
1400000U,06037292002,6037292002,2015,766,0,0,0,0,0,0,0
1400000U,06037293203,6037293203,2015,2882,0,0,0,0,0,0,0
1400000U,06037293204,6037293204,2015,3745,0,0,0,0,0,0,0
1400000U,06037293205,6037293205,2015,4071,0,0,0,0,0,0,0
1400000U,06037293206,6037293206,2015,2671,0,0,0,0,0,0,0
1400000U,06037293301,6037293301,2015,2805,226,48,42,38,0.08057041,0.017112299,0.014973262
1400000U,06037293302,6037293302,2015,4720,78,39,28,4,0.016525424,0.008262712,0.005932203
1400000U,06037293304,6037293304,2015,4178,702,390,249,27,0.168022978,0.093346099,0.059597894
1400000U,06037293306,6037293306,2015,2143,1117,182,258,137,0.521231918,0.084927671,0.120391974
1400000U,06037293307,6037293307,2015,2306,995,370,251,79,0.431483088,0.160450997,0.108846487
1400000U,06037294110,6037294110,2015,4131,0,0,0,0,0,0,0
1400000U,06037294120,6037294120,2015,2370,422,220,128,34,0.178059072,0.092827004,0.054008439
1400000U,06037294200,6037294200,2015,4951,0,0,0,0,0,0,0
1400000U,06037294301,6037294301,2015,2448,0,0,0,0,0,0,0
1400000U,06037294302,6037294302,2015,4754,0,0,0,0,0,0,0
1400000U,06037294410,6037294410,2015,4579,1193,510,425,163,0.260537235,0.11137803,0.092815025
1400000U,06037294421,6037294421,2015,2950,2382,1408,702,210,0.807457627,0.477288136,0.237966102
1400000U,06037294510,6037294510,2015,4214,0,0,0,0,0,0,0
1400000U,06037294520,6037294520,2015,3564,0,0,0,0,0,0,0
1400000U,06037294610,6037294610,2015,4065,0,0,0,0,0,0,0
1400000U,06037294620,6037294620,2015,4219,131,88,43,13,0.031050012,0.020858023,0.010191989
